matchId,date,leagueId,league,round,homeId,awayId,homeTeam,awayTeam,homeRank,awayRank,homeFormation,awayFormation,homeRating,awayRating,homeScore,awayScore,result,homePossession,awayPossession,homeXG,awayXG,homeXGOT,awayXGOT,homeShots,awayShots,homeShotsOT,awayShotsOT,homeShotsOff,awayShotsOff,homeInsideBox,awayInsideBox,homeOutsideBox,awayOutsideBox,homeBigChance,awayBigChance,homeBigMiss,awayBigMiss,homeTouchesBox,awayTouchesBox,homePasses,awayPasses,homePassAcc,awayPassAcc,homeCrossAcc,awayCrossAcc,homeLongBallAcc,awayLongBallAcc,homeCorners,awayCorners,homeTackles,awayTackles,homeInterceptions,awayInterceptions,homeBlocks,awayBlocks,homeClearances,awayClearances,homeKeeperSaves,awayKeeperSaves,homeYellow,awayYellow,homeRed,awayRed,homeFouls,awayFouls,homeOffside,awayOffside,homeFifaRank,awayFifaRank,cityMatch,countryMatch,neutral
4416459,2025-06-07T21:00:00.000Z,890639,World Cup Qualification CONCACAF 2nd Round Grp. C,5,262131,5934,Aruba,Haiti,195,83,4-2-3-1,4-2-3-1,5.8,7.5,0,5,A,28,72,,,,,7,24,3,10,4,10,2,16,5,8,2,3,2,1,5,38,224,571,76,91,14,50,45,72,2,2,19,16,11,12,5,0,15,1,4,3,1,0,0,0,15,13,2,2,195,83,Oranjestad,Aruba,FALSE
4416435,2025-06-07T23:00:00.000Z,890640,World Cup Qualification CONCACAF 2nd Round Grp. B,5,73596,6705,Bahamas,Costa Rica,204,54,5-4-1,5-3-2,5.3,8,0,8,A,22,78,,,,,1,47,1,19,0,15,0,28,1,19,0,10,0,5,,62,171,583,57,92,0,33,20,79,0,10,21,8,6,7,12,0,35,4,11,1,1,0,0,0,6,5,0,6,204,54,Wildey,Barbados,TRUE
4416469,2025-06-08T01:00:00.000Z,890638,World Cup Qualification CONCACAF 2nd Round Grp. D,5,127409,5922,Belize,Panama,179,33,4-3-3,3-4-1-2,6.2,7,0,2,A,28,72,,,,,5,17,0,5,2,8,1,15,4,2,0,2,0,1,6,43,184,501,60,87,17,45,34,59,2,8,17,9,7,13,4,3,24,13,3,0,2,3,0,0,7,15,0,0,179,33,Belmopan,Belize,FALSE
4689481,2025-06-09T18:45:00.000Z,896541,World Cup Qualification UEFA 1st Round Grp. I,4,8261,8492,Estonia,Norway,121,38,4-2-3-1,4-4-2,6.6,7.4,0,1,A,38,62,0.23,2.99,0.20,1.10,7,19,2,3,2,10,3,15,4,4,0,2,0,1,7,35,355,587,82,87,14,35,49,55,2,2,12,15,16,10,5,2,22,10,2,2,1,1,0,0,7,9,0,0,121,38,Tallinn,Estonia,FALSE
4689369,2025-06-09T18:45:00.000Z,896544,World Cup Qualification UEFA 1st Round Grp. L,4,8269,507764,Faroe Islands,Gibraltar,141,196,3-4-3,4-3-3,7,6.6,2,1,H,73,27,2.11,0.19,1.34,0.36,22,5,5,1,10,2,14,2,8,3,1,0,0,0,42,12,594,226,88,66,13,0,52,34,11,3,11,9,3,10,2,7,16,37,0,3,1,1,0,0,12,7,3,2,141,196,Tórshavn,Faroe Islands,FALSE
4523735,2025-06-10T10:35:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,10,6715,6324,Japan,Indonesia,15,123,3-4-2-1,3-4-2-1,7.6,5.6,6,0,H,71,29,,,,,22,0,10,0,9,0,20,0,2,0,10,0,5,0,55,,645,267,90,76,40,0,52,14,8,0,17,17,3,7,0,3,9,38,0,4,0,0,0,0,6,6,0,3,15,123,Suita,Japan,FALSE
4523725,2025-06-10T11:00:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,10,7804,5821,South Korea,Kuwait,23,134,4-2-3-1,4-2-3-1,7.6,5.7,4,0,H,74,26,,,,,25,6,7,0,10,5,18,4,7,2,3,0,3,0,48,5,683,252,92,79,36,33,75,43,14,2,18,9,7,10,1,7,9,36,0,4,1,2,0,0,12,5,1,4,23,134,Seoul,South Korea,FALSE
4523737,2025-06-10T11:00:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,10,5822,5901,China,Bahrain,94,84,4-3-1-2,4-4-2,7.2,6.8,1,0,H,39,61,,,,,13,8,5,2,5,4,9,3,4,5,2,0,1,0,24,7,308,504,73,83,26,8,45,45,5,3,14,18,9,5,2,2,26,28,2,4,1,0,0,0,6,6,4,1,94,84,Chongqing,China,FALSE
4523677,2025-06-10T13:45:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,10,5893,5789,Kyrgyzstan,United Arab Emirates,103,65,5-3-2,4-2-3-1,6.5,6.9,1,1,D,55,45,,,,,10,5,4,2,4,2,3,3,7,2,0,1,0,0,13,12,441,378,80,78,14,20,35,35,4,2,12,18,9,17,1,2,6,32,1,3,2,1,0,0,13,8,1,2,103,65,Bishkek,Kyrgyzstan,FALSE
4523676,2025-06-10T13:45:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,10,8700,5902,Uzbekistan,Qatar,57,55,3-4-2-1,4-3-3,7.4,6.1,3,0,H,60,40,,,,,18,1,8,0,7,1,13,1,5,0,7,0,5,0,32,3,511,342,87,81,29,33,55,50,6,1,14,22,8,5,0,3,4,30,0,4,2,5,0,0,11,12,3,1,57,55,Tashkent,Uzbekistan,FALSE
4523675,2025-06-10T16:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,10,6711,6330,Iran,North Korea,18,118,4-2-3-1,4-4-2,7.5,6.1,3,0,H,69,31,,,,,25,8,8,1,12,4,16,1,8,7,6,0,3,0,32,8,516,233,85,62,36,0,43,33,2,6,15,8,6,11,3,5,24,39,1,6,1,1,0,1,8,14,1,0,18,118,Tehran,Iran,FALSE
4523726,2025-06-10T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,10,5816,5819,Jordan,Iraq,62,59,3-4-3,4-2-3-1,6.4,7.1,0,1,A,41,59,,,,,9,7,0,4,7,3,7,6,2,1,2,0,2,0,23,13,293,438,78,82,48,50,44,38,4,3,15,20,6,4,0,2,21,35,3,0,2,1,0,0,13,10,1,0,62,59,Amman,Jordan,FALSE
4523727,2025-06-10T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,10,6333,5824,Palestine,Oman,101,77,4-2-3-1,5-4-1,6.7,6.9,1,1,D,40,60,,,,,11,12,2,1,7,7,7,9,4,3,2,2,1,1,15,26,311,462,72,83,31,34,39,44,7,7,8,17,7,7,4,2,34,28,0,1,4,0,0,1,12,4,1,2,101,77,Amman,Jordan,TRUE
4523736,2025-06-10T18:15:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,10,7795,6716,Saudi Arabia,Australia,58,26,4-3-3,3-4-3,6.5,6.9,1,2,A,70,30,,,,,14,4,6,3,6,1,10,4,4,0,3,3,2,1,23,9,575,242,88,75,16,33,50,39,3,2,15,9,5,7,0,2,13,34,1,5,1,1,0,0,13,10,3,1,58,26,Jeddah,Saudi Arabia,FALSE
4689267,2025-06-10T18:45:00.000Z,896539,World Cup Qualification UEFA 1st Round Grp. G,4,7871,8568,Finland,Poland,69,34,3-5-1-1,3-5-2,7.2,7,2,1,H,47,53,2.47,1.51,1.82,1.48,13,24,4,9,5,8,8,12,5,12,5,4,3,3,21,37,393,424,81,82,36,21,24,45,4,4,13,16,12,7,7,4,38,18,7,1,1,2,0,0,10,10,1,1,69,34,Helsinki,Finland,FALSE
4689268,2025-06-10T18:45:00.000Z,896539,World Cup Qualification UEFA 1st Round Grp. G,4,6708,8495,Netherlands,Malta,6,169,4-2-3-1,4-2-3-1,7.9,5.3,8,0,H,65,35,4.52,0.16,3.65,0.03,27,5,9,2,11,2,22,1,5,4,9,0,7,0,70,7,609,338,92,81,38,0,77,43,6,2,17,18,14,13,1,5,13,20,2,1,1,2,0,0,12,15,3,2,6,169,Groningen,Netherlands,FALSE
4689304,2025-06-10T18:45:00.000Z,896540,World Cup Qualification UEFA 1st Round Grp. H,4,6035,8255,San Marino,Austria,210,22,4-3-3,4-2-3-1,6,7.5,0,4,A,33,67,0.54,4.26,1.06,5.02,8,22,2,13,2,5,4,17,4,5,1,5,1,3,6,56,261,556,71,85,36,32,46,63,5,6,17,23,8,5,6,4,31,11,7,2,1,2,0,0,16,15,0,3,210,22,Serravalle,San Marino,FALSE
4689405,2025-06-10T18:45:00.000Z,896543,World Cup Qualification UEFA 1st Round Grp. K,4,8205,10045,Serbia,Andorra,31,173,3-1-4-2,4-4-2,7.3,6.2,3,0,H,70,30,2.80,0.31,3.21,0.00,20,5,7,0,9,4,16,3,4,2,3,0,1,0,33,5,655,276,90,78,38,25,65,42,10,1,7,8,1,13,1,3,6,23,0,4,1,2,0,0,11,12,1,1,31,173,Leskovac,Serbia,FALSE
4416434,2025-06-10T19:00:00.000Z,890640,World Cup Qualification CONCACAF 2nd Round Grp. B,5,5924,6548,Saint Kitts and Nevis,Grenada,145,174,4-2-3-1,4-2-3-1,6.7,7.2,2,3,A,49,51,,,,,23,18,7,8,9,5,13,12,10,6,5,5,4,4,33,30,382,393,87,83,13,20,70,29,5,5,13,12,3,1,5,7,29,18,5,5,2,0,0,0,11,11,2,4,145,174,Basseterre,Saint Kitts and Nevis,FALSE
4196549,2025-06-10T20:00:00.000Z,884579,World Cup Qualification CONMEBOL,16,5797,9762,Bolivia,Chile,80,52,4-3-3,4-3-3,7,6.1,2,0,H,47,53,,,,,17,12,7,2,3,4,8,0,9,12,3,0,1,0,13,11,329,375,87,86,23,25,56,49,6,6,12,13,4,3,6,6,11,11,2,5,1,3,1,1,7,13,2,1,80,52,El Alto,Bolivia,FALSE
4416444,2025-06-10T20:00:00.000Z,890641,World Cup Qualification CONCACAF 2nd Round Grp. A,5,5857,5943,Cuba,Bermuda,167,168,4-2-3-1,4-1-4-1,6.5,6.9,1,2,A,60,40,,,,,8,6,2,3,5,3,6,4,2,2,2,4,1,2,19,12,373,257,82,74,25,17,57,37,8,7,15,14,6,8,0,1,15,29,1,1,3,5,0,0,14,16,0,0,167,168,Santiago de Cuba,Cuba,FALSE
4416460,2025-06-10T22:00:00.000Z,890639,World Cup Qualification CONCACAF 2nd Round Grp. C,5,127408,5886,Saint Lucia,Barbados,165,176,3-4-3,3-4-3,7.1,6.6,2,1,H,54,46,,,,,17,10,6,2,5,6,10,4,7,6,3,1,1,0,23,11,340,297,77,77,26,0,39,45,7,2,16,15,9,4,2,7,14,34,1,3,2,2,0,1,12,15,3,0,165,176,Gros Islet,Saint Lucia,FALSE
4196552,2025-06-10T23:00:00.000Z,884579,World Cup Qualification CONMEBOL,16,5796,5800,Uruguay,Venezuela,13,47,4-2-3-1,4-3-3,7.5,6.3,2,0,H,59,41,,,,,12,10,5,1,4,3,7,3,5,7,1,0,0,0,27,11,485,343,83,79,26,13,48,46,10,1,21,19,8,10,6,3,19,38,1,3,2,3,0,0,15,10,0,4,13,47,Montevideo,Uruguay,FALSE
4416476,2025-06-10T23:00:00.000Z,890642,World Cup Qualification CONCACAF 2nd Round Grp. E,5,262134,287980,Dominican Republic,Dominica,139,184,4-1-4-1,4-3-3,7.7,5.8,5,0,H,66,34,,,,,38,4,18,1,13,2,22,1,16,3,7,0,5,0,61,5,477,256,91,70,36,0,80,24,8,3,20,18,7,10,1,8,10,24,1,12,1,1,0,0,10,10,4,0,139,184,Santo Domingo,Dominican Republic,FALSE
4196548,2025-06-11T00:00:00.000Z,884579,World Cup Qualification CONMEBOL,16,6706,8258,Argentina,Colombia,1,14,4-3-3,4-3-3,6.9,6.7,1,1,D,64,36,,,,,10,11,3,5,6,2,7,9,3,2,2,5,2,4,28,14,606,345,91,84,13,40,65,45,4,6,20,11,13,6,4,1,8,30,4,2,2,4,1,0,16,12,4,1,1,14,Buenos Aires,Argentina,FALSE
4416470,2025-06-11T00:00:00.000Z,890638,World Cup Qualification CONCACAF 2nd Round Grp. D,5,6222,262133,Guyana,Montserrat,152,180,4-2-3-1,4-2-3-1,7.5,6.1,3,0,H,51,49,,,,,17,7,11,2,4,4,11,7,6,0,4,4,2,4,24,18,372,348,84,75,23,50,40,33,4,2,13,10,11,9,2,2,16,19,1,8,0,3,0,0,13,9,3,1,152,180,Leonora,Guyana,FALSE
4196550,2025-06-11T00:45:00.000Z,884579,World Cup Qualification CONMEBOL,16,8256,6724,Brazil,Paraguay,5,48,4-2-3-1,4-2-3-1,7.2,6.5,1,0,H,73,27,,,,,11,5,4,1,4,1,8,4,3,1,3,0,2,0,32,13,580,212,86,59,20,33,60,28,11,3,15,25,6,3,3,3,32,49,1,3,2,1,0,0,11,16,0,0,5,48,São Paulo,Brazil,FALSE
4416482,2025-06-11T01:00:00.000Z,890643,World Cup Qualification CONCACAF 2nd Round Grp. F,5,5756,5923,Puerto Rico,Saint Vincent and the Grenadines,157,172,4-2-3-1,3-4-1-2,7.1,6.6,2,1,H,54,46,,,,,10,9,6,5,2,2,7,7,3,2,2,2,1,2,15,20,374,303,78,77,21,21,44,43,3,5,13,9,3,14,2,1,20,26,4,4,2,2,0,0,18,12,1,1,157,172,Mayagüez,Puerto Rico,FALSE
4196551,2025-06-11T01:30:00.000Z,884579,World Cup Qualification CONMEBOL,16,5798,6707,Peru,Ecuador,42,24,4-4-2,4-4-2,6.8,6.8,0,0,D,53,47,,,,,13,10,5,3,6,3,7,4,6,6,2,0,2,0,13,19,409,366,78,83,21,29,37,48,2,0,16,18,11,5,4,2,20,42,3,5,4,0,0,1,11,13,1,3,42,24,Lima,Peru,FALSE
4416443,2025-06-11T02:00:00.000Z,890641,World Cup Qualification CONCACAF 2nd Round Grp. A,3,5808,6101,Honduras,Antigua and Barbuda,75,159,4-2-3-1,4-2-3-1,7.5,6.3,2,0,H,81,19,,,,,29,1,12,1,12,0,14,1,15,0,3,0,3,0,42,1,557,129,88,52,32,0,61,13,16,1,8,11,1,8,0,5,9,51,1,11,0,2,0,0,10,7,2,0,75,159,Tegucigalpa,Honduras,FALSE
4689442,2025-09-04T14:00:00.000Z,896542,World Cup Qualification UEFA 1st Round Grp. J,5,8265,5790,Kazakhstan,Wales,114,31,3-4-2-1,3-5-1-1,6.6,7,0,1,A,32,68,0.81,1.34,0.49,0.84,14,16,3,5,9,5,8,9,6,7,0,1,0,0,22,23,262,575,77,90,41,22,49,39,6,6,15,10,8,5,6,2,24,16,4,3,1,1,0,0,12,13,0,0,114,31,Astana,Kazakhstan,FALSE
4689269,2025-09-04T16:00:00.000Z,896539,World Cup Qualification UEFA 1st Round Grp. G,5,8254,8495,Lithuania,Malta,143,168,4-2-3-1,4-2-3-1,6.8,6.9,1,1,D,55,45,1.65,1.92,1.69,1.47,14,14,4,3,7,6,9,9,5,5,3,2,2,1,28,29,309,253,73,75,25,20,44,44,4,2,16,17,3,8,5,3,26,44,2,3,3,6,1,1,17,18,3,1,143,168,Kaunas,Lithuania,FALSE
4689443,2025-09-04T18:45:00.000Z,896542,World Cup Qualification UEFA 1st Round Grp. J,5,5799,8263,Liechtenstein,Belgium,204,8,3-5-2,4-2-3-1,5.4,7.7,0,6,A,18,82,0.00,3.13,0.00,3.97,0,24,0,9,0,9,0,17,0,7,0,6,0,3,3,65,158,708,54,89,0,32,16,74,0,10,12,8,8,3,6,0,47,6,3,0,2,0,0,0,11,12,3,3,204,8,Vaduz,Liechtenstein,FALSE
4341352,2025-09-04T19:00:00.000Z,886905,World Cup Qualification CAF Grp. G,7,6317,5887,Algeria,Botswana,36,135,4-3-3,4-1-4-1,7.4,6.2,3,1,H,66,34,,,,,17,11,5,2,5,6,12,5,5,6,4,1,2,0,31,10,618,315,92,79,31,38,59,46,6,2,22,21,6,6,3,7,17,25,1,2,4,2,0,0,10,12,1,0,36,135,Tizi Ouzou,Algeria,FALSE
4341346,2025-09-04T19:00:00.000Z,886906,World Cup Qualification CAF Grp. H,7,6719,5804,Tunisia,Liberia,49,144,4-3-3,4-3-3,7.4,5.9,3,0,H,60,40,,,,,17,5,6,2,5,1,12,1,5,4,3,0,1,0,28,6,471,310,87,76,18,17,60,39,5,1,21,12,7,8,2,6,10,19,2,3,1,2,0,0,19,14,0,2,49,144,Radès,Tunisia,FALSE
4196554,2025-09-04T23:30:00.000Z,884579,World Cup Qualification CONMEBOL,17,5796,5798,Uruguay,Peru,16,42,4-3-3,4-5-1,7.7,6.2,3,0,H,63,37,2.49,0.46,3.52,0.13,24,11,7,3,11,7,18,4,6,7,2,0,1,0,41,12,619,372,88,81,45,60,74,63,6,1,12,14,7,9,1,6,8,34,3,4,2,3,0,0,8,14,0,0,16,42,Montevideo,Uruguay,FALSE
4196555,2025-09-04T23:30:00.000Z,884579,World Cup Qualification CONMEBOL,17,8258,5797,Colombia,Bolivia,14,78,4-2-3-1,4-3-3,7.6,6.2,3,0,H,64,36,1.44,0.42,2.29,0.28,12,9,8,3,4,3,9,2,3,7,3,2,2,2,25,6,493,275,89,83,40,17,70,48,4,2,16,12,7,9,2,0,12,24,3,5,1,1,0,0,10,7,1,3,14,78,Barranquilla,Colombia,FALSE
4196558,2025-09-04T23:30:00.000Z,884579,World Cup Qualification CONMEBOL,17,6706,5800,Argentina,Venezuela,1,46,4-4-2,5-3-2,7.5,6.1,3,0,H,76,24,1.97,0.32,2.86,0.00,17,5,9,0,5,3,10,0,7,5,7,0,4,0,32,10,835,258,94,74,0,50,88,33,4,0,5,15,8,14,1,3,15,22,0,6,1,2,0,0,9,13,4,0,1,46,Buenos Aires,Argentina,FALSE
4196557,2025-09-04T23:30:00.000Z,884579,World Cup Qualification CONMEBOL,17,6724,6707,Paraguay,Ecuador,43,25,4-4-2,4-4-1-1,6.8,6.8,0,0,D,38,62,0.63,0.25,0.43,0.01,7,6,3,1,1,1,4,3,3,3,1,1,1,1,11,6,250,437,70,85,17,14,34,39,6,1,22,15,10,7,4,3,14,25,1,3,3,1,0,0,15,8,1,2,43,25,Asunción,Paraguay,FALSE
4196556,2025-09-05T00:30:00.000Z,884579,World Cup Qualification CONMEBOL,17,8256,9762,Brazil,Chile,5,57,4-2-3-1,3-4-3,7.3,6.1,3,0,H,64,36,4.14,0.07,4.25,0.00,22,3,7,0,8,3,15,0,7,3,5,0,2,0,44,1,587,334,90,80,18,0,69,52,4,3,15,15,10,10,0,7,13,28,0,3,1,1,0,0,14,11,2,5,5,57,Rio de Janeiro,Brazil,FALSE
4341214,2025-09-05T16:00:00.000Z,886901,World Cup Qualification CAF Grp. C,7,4167,6316,Lesotho,South Africa,148,56,4-4-2,4-2-3-1,6.1,7.2,0,3,A,32,68,,,,,8,8,2,6,5,0,2,6,6,2,0,2,0,0,5,21,270,582,75,88,25,12,31,55,0,5,17,12,7,2,2,1,22,13,3,2,2,1,0,0,15,11,0,3,148,56,,,
4689483,2025-09-05T18:45:00.000Z,896541,World Cup Qualification UEFA 1st Round Grp. I,5,5794,8567,Moldova,Israel,154,75,3-3-3-1,5-4-1,5.9,7.5,0,4,A,44,56,1.09,3.49,0.62,4.18,12,16,3,9,5,4,8,10,4,6,1,6,1,3,17,35,349,466,79,86,26,11,64,39,3,5,11,17,10,7,3,4,24,31,5,3,0,2,0,0,5,10,1,3,154,75,Chișinău,Moldova,FALSE
4689484,2025-09-05T18:45:00.000Z,896541,World Cup Qualification UEFA 1st Round Grp. I,5,8204,8261,Italy,Estonia,11,126,4-4-2,4-2-3-1,7.8,5.7,5,0,H,70,30,4.73,0.41,4.99,0.23,40,4,13,2,14,2,25,1,15,3,11,1,7,1,61,9,632,276,90,76,44,25,68,54,12,3,8,12,4,4,0,11,16,35,2,8,1,3,0,0,9,14,1,1,11,126,Bergamo,Italy,FALSE
4689371,2025-09-05T18:45:00.000Z,896544,World Cup Qualification UEFA 1st Round Grp. L,5,8269,10155,Faroe Islands,Croatia,141,10,3-4-3,4-2-3-1,6.7,7.3,0,1,A,26,74,1.05,2.65,0.57,3.23,6,26,3,8,2,9,4,22,2,4,1,3,1,2,14,44,217,610,67,90,11,27,40,51,3,17,22,5,9,4,9,1,50,32,8,3,2,1,0,0,12,8,2,2,141,10,Tórshavn,Faroe Islands,FALSE
4689372,2025-09-05T18:45:00.000Z,896544,World Cup Qualification UEFA 1st Round Grp. L,5,49437,8496,Montenegro,Czech Republic,77,41,4-3-3,4-2-3-1,6.6,7.4,0,2,A,50,50,1.23,3.25,0.88,2.70,22,20,5,10,10,7,11,12,11,8,2,5,2,4,20,26,370,361,80,78,19,30,54,52,6,6,12,12,10,8,3,7,24,33,8,5,4,1,0,0,13,16,0,2,77,41,Podgorica,Montenegro,FALSE
4341157,2025-09-05T19:00:00.000Z,886900,World Cup Qualification CAF Grp. B,7,6395,5805,Senegal,Sudan,18,110,4-3-3,4-4-2,7.2,6.2,2,0,H,59,41,,,,,13,8,5,1,5,6,10,1,3,7,3,0,1,0,27,13,450,306,88,79,25,15,60,36,4,5,11,14,4,9,0,3,21,14,1,3,1,1,0,0,19,14,3,2,18,110,Diamniadio,Senegal,FALSE
4341247,2025-09-05T19:00:00.000Z,886903,World Cup Qualification CAF Grp. E,7,6262,121281,Morocco,Niger,12,121,4-5-1,4-3-3,7.6,5.6,5,0,H,73,27,,,,,24,2,13,1,8,1,14,0,10,2,6,0,2,0,53,5,674,245,92,73,29,50,68,41,12,3,11,18,8,9,0,3,13,25,1,8,0,2,0,1,14,12,3,3,12,121,Rabat,Morocco,FALSE
4689406,2025-09-06T13:00:00.000Z,896543,World Cup Qualification UEFA 1st Round Grp. K,5,5795,8205,Latvia,Serbia,137,32,5-3-2,3-5-2,6.6,7.3,0,1,A,45,55,0.70,1.39,0.23,2.45,8,20,2,7,2,7,6,13,2,7,1,1,1,1,14,39,482,574,88,94,15,36,58,77,3,7,14,8,7,6,6,4,27,15,6,2,1,1,0,0,9,13,0,2,137,32,Riga,Latvia,FALSE
4689407,2025-09-06T16:00:00.000Z,896543,World Cup Qualification UEFA 1st Round Grp. K,5,8491,10045,England,Andorra,4,174,4-2-3-1,5-4-1,7.1,6.4,2,0,H,83,17,1.94,0.08,2.14,0.00,11,2,7,0,3,2,9,1,2,1,3,0,2,0,46,4,787,165,90,56,30,50,52,30,8,0,11,18,2,8,0,2,4,43,0,5,1,1,0,0,10,8,5,1,4,174,London,England,FALSE
4689305,2025-09-06T18:45:00.000Z,896540,World Cup Qualification UEFA 1st Round Grp. H,5,8255,5793,Austria,Cyprus,22,128,4-2-3-1,4-2-3-1,7,6.7,1,0,H,71,29,2.14,1.25,1.10,0.87,10,16,3,5,6,5,9,11,1,5,2,2,1,2,30,18,514,213,84,63,14,45,61,42,7,3,15,14,6,10,7,1,20,40,4,2,1,4,0,0,14,6,4,2,22,128,Linz,Austria,FALSE
4689306,2025-09-06T18:45:00.000Z,896540,World Cup Qualification UEFA 1st Round Grp. H,5,6035,10106,San Marino,Bosnia and Herzegovina,210,72,4-3-2-1,4-4-2,5.4,7.6,0,6,A,28,72,0.14,3.61,0.05,4.60,4,22,1,10,2,5,1,15,3,7,0,4,0,1,3,46,203,531,74,92,50,23,42,59,0,6,6,11,11,6,7,1,23,7,4,1,2,2,1,0,17,20,2,3,210,72,Serravalle,San Marino,FALSE
4689341,2025-09-07T13:00:00.000Z,896537,World Cup Qualification UEFA 1st Round Grp. E,2,8268,10150,Georgia,Bulgaria,67,84,4-3-3,4-2-3-1,7.4,5.8,3,0,H,60,40,2.47,0.33,2.07,0.22,15,5,5,2,7,2,10,4,5,1,5,1,3,1,30,5,627,414,90,87,11,44,62,59,4,1,9,12,7,13,1,3,11,12,2,2,2,4,0,0,3,18,2,2,67,84,Tbilisi,Georgia,FALSE
4689271,2025-09-07T16:00:00.000Z,896539,World Cup Qualification UEFA 1st Round Grp. G,6,8254,6708,Lithuania,Netherlands,143,7,3-4-3,4-2-1-3,6.3,7.2,2,3,A,27,73,0.34,1.12,1.17,2.64,4,14,3,7,0,4,4,9,0,5,0,3,0,0,16,44,229,631,71,87,9,22,25,65,1,7,14,12,7,7,3,1,55,17,4,1,2,0,0,0,13,10,0,0,143,7,Kaunas,Lithuania,FALSE
4689444,2025-09-07T16:00:00.000Z,896542,World Cup Qualification UEFA 1st Round Grp. J,6,8260,5799,North Macedonia,Liechtenstein,62,204,4-4-2,3-5-2,7.4,6,5,0,H,71,29,2.35,0.09,3.54,0.03,18,3,8,1,6,2,14,3,4,0,4,0,0,0,34,4,495,206,87,68,27,0,75,27,7,2,6,10,8,7,0,4,12,29,1,4,2,1,0,0,11,15,3,0,62,204,Skopje,North Macedonia,FALSE
4689251,2025-09-07T18:45:00.000Z,896533,World Cup Qualification UEFA 1st Round Grp. A,2,5792,8497,Luxembourg,Slovakia,92,52,5-4-1,4-3-3,6.6,6.8,0,1,A,47,53,1.18,1.15,0.78,1.07,11,6,4,2,5,2,6,5,5,1,2,1,2,0,17,17,411,471,79,83,12,20,41,51,4,4,9,12,15,1,2,2,15,21,1,4,3,3,0,0,14,14,2,1,92,52,Luxembourg,Luxembourg,FALSE
4689252,2025-09-07T18:45:00.000Z,896533,World Cup Qualification UEFA 1st Round Grp. A,2,8570,10259,Germany,Northern Ireland,9,71,3-4-3,3-5-2,7.2,6.1,3,1,H,80,20,2.60,0.28,2.59,0.62,11,3,6,1,3,2,7,3,4,0,4,1,2,0,23,6,751,183,90,63,13,14,43,27,3,5,9,21,6,12,0,2,22,29,0,3,1,4,0,0,9,13,2,1,9,71,Cologne,Germany,FALSE
4689342,2025-09-07T18:45:00.000Z,896537,World Cup Qualification UEFA 1st Round Grp. E,2,6595,6720,Turkey,Spain,27,2,4-2-3-1,4-3-3,5.5,7.7,0,6,A,50,50,0.54,2.76,0.37,3.20,11,21,2,12,1,4,2,19,9,2,0,10,0,6,25,40,509,525,87,89,6,29,52,52,8,4,13,26,12,7,5,8,12,31,6,2,0,0,0,0,6,9,5,3,27,2,Konya,Turkey,FALSE
4689272,2025-09-07T18:45:00.000Z,896539,World Cup Qualification UEFA 1st Round Grp. G,6,8568,7871,Poland,Finland,37,69,4-3-3,5-2-3,7.1,6.2,3,1,H,45,55,2.25,0.26,2.05,0.70,15,5,6,2,5,2,10,1,5,4,3,1,1,0,30,9,395,493,79,84,22,0,49,43,8,2,15,11,12,6,1,3,22,28,1,3,1,0,0,0,11,11,1,1,37,69,Chorzów,Poland,FALSE
4689445,2025-09-07T18:45:00.000Z,896542,World Cup Qualification UEFA 1st Round Grp. J,6,8263,8265,Belgium,Kazakhstan,8,114,4-2-3-1,3-4-2-1,7.8,5.7,6,0,H,75,25,3.62,0.23,4.20,0.24,35,5,15,2,10,1,22,1,13,4,6,0,4,0,85,6,652,222,89,72,33,50,78,41,11,1,14,21,3,16,2,10,7,39,2,9,0,2,0,0,6,10,0,2,8,114,Anderlecht,Belgium,FALSE
4341248,2025-09-08T13:00:00.000Z,886903,World Cup Qualification CAF Grp. E,8,6277,6262,Zambia,Morocco,83,12,4-1-4-1,4-3-3,6.3,7.1,0,2,A,72,28,,,,,12,9,4,3,6,5,8,6,4,3,3,4,3,3,21,10,486,188,85,67,14,14,50,40,6,1,9,7,4,4,1,2,11,43,1,4,1,4,0,0,12,15,3,1,83,12,Ndola,Zambia,FALSE
4341345,2025-09-08T13:00:00.000Z,886906,World Cup Qualification CAF Grp. H,8,8323,6719,Equatorial Guinea,Tunisia,93,49,4-3-3,4-2-3-1,6.6,6.9,0,1,A,57,43,,,,,11,5,4,2,5,2,3,3,8,2,0,2,0,1,11,14,422,314,85,77,0,8,49,36,2,4,19,12,5,8,1,1,19,19,1,4,1,5,0,0,18,18,0,2,93,49,Malabo,Equatorial Guinea,FALSE
